date,open,high,low,close,volume
2018-07-05,411.05,414.65,404.1,406.8,604724
2018-07-06,408.2,422.4,406.8,416.7,724419
2018-07-09,415.95,430.1,409.6,428.2,982225
2018-07-10,430.25,433.2,423.7,431.35,461864
2018-07-11,428.15,430.7,412.65,414.35,395254
2018-07-12,417.25,421.7,404.45,406.7,744650
2018-07-13,408.05,416.4,403.85,408.25,735611
2018-07-16,409.2,410.85,392.5,401.65,699022
2018-07-17,400.15,410.9,394.65,410.35,507442
2018-07-18,412.15,421.75,406.1,416.3,575820
2018-07-19,413.75,419.2,409.3,416.9,221026
2018-07-20,416.0,421.1,412.85,418.1,225710
2018-07-23,410.25,431.85,410.25,421.45,554448
2018-07-24,421.45,427.75,412.0,424.5,384842
2018-07-25,424.5,426.85,410.9,413.85,448741
2018-07-26,411.1,423.05,411.1,414.45,1542834
2018-07-27,419.2,426.2,410.6,416.3,717822
2018-07-30,419.15,427.5,411.05,423.15,692500
2018-07-31,424.3,439.6,417.2,428.35,873642
2018-08-01,430.45,433.9,418.4,423.85,435188
2018-08-02,424.95,425.55,413.45,414.55,698640
2018-08-03,416.7,419.15,408.75,412.8,832225
2018-08-06,415.5,419.0,408.05,408.9,426815
2018-08-07,411.75,416.45,405.9,408.2,850318
2018-08-08,408.2,416.85,407.35,412.4,362326
2018-08-09,414.5,424.95,409.7,411.15,1004775
2018-08-10,411.5,416.65,406.8,409.1,376422
2018-08-13,407.05,412.85,404.15,409.3,302838
2018-08-14,410.7,413.45,408.4,411.25,385808
2018-08-16,411.75,418.0,409.6,413.25,418430
2018-08-17,413.45,419.2,405.35,408.65,795519
2018-08-20,410.25,411.15,401.45,402.05,426768
2018-08-21,403.2,413.9,399.85,406.35,774788
2018-08-23,409.4,413.2,407.35,411.6,473872
2018-08-24,411.5,415.4,405.3,409.85,379439
2018-08-27,410.55,418.0,408.8,414.35,495844
2018-08-28,412.85,413.75,402.05,404.15,700162
2018-08-29,405.2,411.65,402.55,410.05,600414
2018-08-30,410.55,413.45,403.5,404.95,731472
2018-08-31,407.25,419.1,405.55,417.2,1255090
2018-09-03,418.6,420.15,413.6,416.5,526669
2018-09-04,414.4,416.3,399.0,403.0,1021214
2018-09-05,403.2,411.95,397.65,410.35,517751
2018-09-06,410.4,414.5,403.5,409.05,657774
2018-09-07,411.6,428.85,410.8,421.75,1390804
2018-09-10,419.85,427.5,418.45,421.95,486490
2018-09-11,422.4,425.7,403.2,405.45,1032795
2018-09-12,406.15,415.15,401.1,403.8,964901
2018-09-14,405.8,415.5,404.3,413.4,766499
2018-09-17,414.1,416.0,404.7,405.75,491795
2018-09-18,405.7,407.4,391.7,392.75,967065
